220kV I母电压_A相_1,220kV I母电压_B相_2,220kV I母电压_C相_3,220kV I母电压_3U0_4,220kV凤华Ⅰ回线_A相_17,220kV凤华Ⅰ回线_B相_18,220kV凤华Ⅰ回线_C相_19,220kV凤华Ⅰ回线_3I0_20
81.0462646484375,-13.103131294250488,-29.93321990966797,65.76737976074219,-0.12952092289924622,-0.8247864842414856,-0.09851913899183273,1.0205966234207153
85.1754150390625,-8.977879524230957,-56.228721618652344,34.46291732788086,-0.15428228676319122,-0.9954319596290588,-0.13830570876598358,1.257284164428711
81.03581237792969,-5.611174583435059,-67.02754211425781,14.53199291229248,-0.1695200353860855,-1.0561059713363647,-0.15156790614128113,1.3481721878051758
68.01070404052734,-0.5611174702644348,-77.88873291015625,-18.172771453857422,-0.17332947254180908,-0.9840555787086487,-0.14020031690597534,1.2648581266403198
56.75224685668945,3.8343026638031006,-86.84790802001953,-45.47860336303711,-0.14285396039485931,-0.7830731272697449,-0.11367592960596085,1.0168095827102661
38.92897033691406,8.053074836730957,-83.16861724853516,-62.748958587646484,-0.10856901109218597,-0.4834955334663391,-0.06820555776357651,0.6343225836753845
13.798667907714844,12.656315803527832,-77.16118621826172,-88.00102233886719,-0.05523686483502388,-0.08721879869699478,-0.013262191787362099,0.1382255107164383
-6.334843158721924,16.771177291870117,-65.61402893066406,-95.74934387207031,0.0,0.35645943880081177,0.053048767149448395,-0.4392920434474945
-24.523996353149414,18.87017250061035,-48.50636672973633,-93.9911880493164,0.07047462463378906,0.8020337820053101,0.13072732090950012,-1.0262770652770996
-40.87332534790039,19.0883846282959,-34.17375946044922,-97.13407897949219,0.16380587220191956,1.2343356609344482,0.17809228599071503,-1.6037946939468384
-58.61297607421875,19.12994956970215,-11.547155380249023,-88.59225463867188,0.236185222864151,1.638196587562561,0.2368248552083969,-2.1472291946411133
-77.3248062133789,18.018104553222656,14.90424919128418,-77.1253662109375,0.2990409731864929,1.9946560859680176,0.2860844135284424,-2.6168172359466553
-81.08808135986328,14.56827163696289,33.91392135620117,-56.44761276245117,0.3447542190551758,2.2582085132598877,0.32587099075317383,-2.969008207321167
-80.81629180908203,11.23274040222168,53.86940002441406,-27.025772094726562,0.3676108717918396,2.4004130363464355,0.3523953855037689,-3.167825937271118
-81.86164093017578,7.3984375,71.8501205444336,-4.372045040130615,0.3809438943862915,2.421269655227661,0.3580791652202606,-3.211376428604126
-69.42193603515625,2.5250284671783447,81.00677490234375,24.723058700561523,0.371420294046402,2.3150904178619385,0.3486061692237854,-3.082618236541748
-53.72072219848633,-1.569050669670105,85.85013580322266,53.16468811035156,0.33713534474372864,2.0799787044525146,0.32397639751434326,-2.7966997623443604
-38.42720031738281,-5.7046942710876465,85.59030151367188,72.0687255859375,0.29332679510116577,1.7443760633468628,0.2747168242931366,-2.3630881309509277
-14.425880432128906,-9.611734390258789,78.58509063720703,94.69133758544922,0.23047105967998505,1.3196583986282349,0.21030046045780182,-1.8158667087554932
6.146679401397705,-12.344584465026855,67.3289566040039,106.14266967773438,0.1561869978904724,0.8418510556221008,0.13451650738716125,-1.1872246265411377
24.764427185058594,-14.453969955444336,51.72834396362305,107.51185607910156,0.07999821752309799,0.33749884366989136,0.06062716245651245,-0.5263930559158325
47.323158264160156,-15.638551712036133,28.446950912475586,104.1200180053711,0.0019047195091843605,-0.1384124457836151,-0.02273518592119217,0.11171650886535645
64.25788879394531,-16.386707305908203,4.6874589920043945,91.03500366210938,-0.07237934321165085,-0.5650261640548706,-0.09283534437417984,0.685447096824646
73.13294219970703,-16.09575843811035,-7.223467826843262,86.22731018066406,-0.1447586864233017,-0.9556146860122681,-0.14588411152362823,1.1947985887527466
78.99737548828125,-12.864137649536133,-28.405378341674805,65.1761474609375,-0.20190027356147766,-1.2438158988952637,-0.18188148736953735,1.5848596096038818
84.3495864868164,-9.216874122619629,-57.465545654296875,30.54207992553711,-0.23999466001987457,-1.4030851125717163,-0.21030046045780182,1.812079668045044
80.14726257324219,-5.5384368896484375,-67.95256805419922,11.498011589050293,-0.24761353433132172,-1.4523826837539673,-0.21787886321544647,1.8878196477890015
66.60993194580078,-0.8416761755943298,-76.64151000976562,-18.8418025970459,-0.24761353433132172,-1.3670599460601807,-0.21219506859779358,1.793144702911377
56.198211669921875,3.3978779315948486,-87.79371643066406,-48.9171142578125,-0.22856633365154266,-1.1641813516616821,-0.1799868792295456,1.529948115348816
38.92897033691406,7.471175193786621,-84.18717956542969,-65.36285400390625,-0.1828530728816986,-0.8551234602928162,-0.13830570876598358,1.1398870944976807
12.251543998718262,11.731511116027832,-77.01567840576172,-92.0618896484375,-0.12952092289924622,-0.45315855741500854,-0.0738893523812294,0.6267485618591309
-7.150218963623047,15.056652069091797,-66.64299011230469,-102.03512573242188,-0.060951024293899536,-0.03223303705453873,0.007578395307064056,0.05491150543093681
-17.028810501098633,95.22370910644531,-45.35714340209961,57.4744987487793,-0.06285574287176132,-0.03223303705453873,0.0,0.05680500715970993
-57.00313186645508,94.78728485107422,-50.470733642578125,-21.76687240600586,-0.036189671605825424,-0.028440913185477257,0.0,0.0321895033121109
-65.83637237548828,74.40001678466797,-11.71345043182373,-4.869929313659668,-0.022856634110212326,-0.030336974188685417,0.001894598826766014,0.01704150252044201
-77.39797973632812,70.74236297607422,10.933939933776855,7.359349727630615,-0.01714247465133667,-0.030336974188685417,-0.003789197653532028,0.01704150252044201
-91.95975494384766,70.6072769165039,18.52117919921875,-4.7298994064331055,-0.0019047195091843605,-0.03223303705453873,0.007578395307064056,-0.011361001059412956
-85.39493560791016,24.730731964111328,50.96961975097656,-16.850265502929688,-0.0057141585275530815,-0.030336974188685417,-0.00947299413383007,0.01704150252044201
-78.57923126220703,18.475311279296875,74.09510803222656,24.551910400390625,0.007618878036737442,-0.026544852182269096,-0.005683796480298042,-0.0018935002153739333
-78.92420196533203,-6.4840240478515625,72.26586151123047,-22.996023178100586,-0.0057141585275530815,-0.030336974188685417,-0.00947299413383007,0.015148001722991467
-51.84954071044922,-32.14995193481445,89.25919342041016,9.459798812866211,0.0057141585275530815,-0.024648791179060936,-0.005683796480298042,0.0018935002153739333
-37.632728576660156,-45.876548767089844,85.79817199707031,3.9986319541931152,-0.0019047195091843605,-0.030336974188685417,-0.013262191787362099,0.01704150252044201
-18.805912017822266,-61.88917541503906,75.26957702636719,-9.226415634155273,0.0057141585275530815,-0.028440913185477257,-0.011367592960596085,0.005680500529706478
11.79158878326416,-83.13890075683594,74.3861312866211,5.710108757019043,-0.003809439018368721,-0.028440913185477257,-0.017051389440894127,0.022722002118825912
28.883119583129883,-85.10281372070312,56.89390182495117,1.4158580303192139,-0.0019047195091843605,-0.028440913185477257,-0.015156790614128113,0.01704150252044201
48.28488540649414,-86.4952163696289,33.57093811035156,-7.7949981689453125,-0.0057141585275530815,-0.028440913185477257,-0.02273518592119217,0.02461550198495388
70.812255859375,-77.4446029663086,10.487020492553711,6.7836713790893555,0.0057141585275530815,-0.026544852182269096,-0.034102778881788254,0.02461550198495388
78.25517272949219,-67.25096893310547,-12.586503028869629,-2.7694804668426514,0.0,-0.030336974188685417,-0.034102778881788254,0.03408300504088402
81.42259216308594,-54.012752532958984,-24.736480712890625,4.776576042175293,-0.011428317055106163,-0.026544852182269096,-0.02841898240149021,0.037870004773139954
78.58968353271484,-11.866595268249512,-56.62367248535156,17.612651824951172,-0.04190382733941078,-0.028440913185477257,-0.04168117418885231,0.08331400901079178
73.48835754394531,-2.0989949703216553,-78.64745330810547,-12.462661743164062,-0.04571326822042465,-0.028440913185477257,-0.026524383574724197,0.07005950808525085
74.52326202392578,0.7689387202262878,-69.5323715209961,10.253301620483398,-0.05904630571603775,-0.028440913185477257,-0.03599737584590912,0.09278150647878647
56.40727996826172,19.0883846282959,-83.90655517578125,-14.298609733581543,-0.04761798679828644,-0.026544852182269096,-0.005683796480298042,0.04923100396990776
40.76879119873047,37.26235580444336,-82.30596160888672,-7.032613277435303,-0.04571326822042465,-0.024648791179060936,0.003789197653532028,0.043550506234169006
13.370072364807129,65.90013122558594,-76.05947875976562,5.8501386642456055,-0.049522705376148224,-0.028440913185477257,0.017051389440894127,0.0321895033121109
-12.94147777557373,86.51599884033203,-77.74322509765625,-6.8770246505737305,-0.043808549642562866,-0.028440913185477257,0.020840587094426155,0.022722002118825912
-19.736276626586914,76.82113647460938,-56.68603515625,0.9802093505859375,-0.028570791706442833,-0.026544852182269096,0.007578395307064056,0.022722002118825912
-48.11762619018555,87.57588958740234,-35.21310806274414,7.4371442794799805,-0.015237756073474884,-0.026544852182269096,0.003789197653532028,0.007574000861495733
-76.80213165283203,90.64125061035156,-19.768396377563477,-10.019918441772461,-0.013333036564290524,-0.028440913185477257,0.003789197653532028,0.013254501856863499
-73.2479248046875,67.33409118652344,9.374917984008789,6.3946990966796875,-0.02095191366970539,-0.028440913185477257,-0.017051389440894127,0.037870004773139954
-88.0187759399414,54.65699768066406,24.362314224243164,-15.449966430664062,-0.0057141585275530815,-0.026544852182269096,-0.001894598826766014,0.007574000861495733
-91.12347412109375,43.6424674987793,49.088401794433594,2.909510374069214,-0.009523597545921803,-0.030336974188685417,-0.011367592960596085,0.022722002118825912
-77.16800689697266,8.822012901306152,71.4863510131836,5.5700788497924805,-0.0019047195091843605,-0.026544852182269096,-0.007578395307064056,0.0037870004307478666
-74.61734008789062,-1.7664809226989746,76.56875610351562,0.3578542172908783,-0.003809439018368721,-0.030336974188685417,-0.00947299413383007,0.01704150252044201
-60.78731155395508,-26.39330291748047,84.37425994873047,-4.8076934814453125,0.0,-0.026544852182269096,-0.007578395307064056,0.011361001059412956
-31.736936569213867,-53.004817962646484,89.34234619140625,8.152853012084961,-0.0019047195091843605,-0.026544852182269096,-0.00947299413383007,0.015148001722991467
-16.579307556152344,-65.02727508544922,78.2317123413086,-5.5700788497924805,0.0,-0.024648791179060936,-0.007578395307064056,0.013254501856863499
6.972508430480957,-79.06560516357422,73.19087982177734,2.349390745162964,-0.0057141585275530815,-0.026544852182269096,-0.013262191787362099,0.018935002386569977
30.639314651489258,-87.2849349975586,57.37200164794922,1.5714467763900757,-0.0057141585275530815,-0.028440913185477257,-0.011367592960596085,0.01704150252044201
47.77265930175781,-82.28683471679688,33.269527435302734,-1.9915364980697632,-0.003809439018368721,-0.026544852182269096,-0.015156790614128113,0.02461550198495388
68.88880157470703,-79.55398559570312,10.715676307678223,0.2333831787109375,0.0019047195091843605,-0.028440913185477257,-0.034102778881788254,0.02461550198495388
80.66993713378906,-68.269287109375,-10.840398788452148,2.8472747802734375,0.0,-0.026544852182269096,-0.030313581228256226,0.0321895033121109
81.11943817138672,-54.57386779785156,-25.495203018188477,1.8515065908432007,-0.011428317055106163,-0.026544852182269096,-0.024629784747958183,0.03597650304436684
80.042724609375,-15.430729866027832,-55.106224060058594,16.570205688476562,-0.039999108761548996,-0.024648791179060936,-0.03978657349944115,0.07952700555324554
73.90650177001953,-1.0287153720855713,-78.98004913330078,-10.471125602722168,-0.039999108761548996,-0.028440913185477257,-0.02841898240149021,0.07005950808525085
73.23747253417969,2.1821234226226807,-71.16414642333984,7.561614990234375,-0.05142742767930031,-0.024648791179060936,-0.03599737584590912,0.08899451047182083
57.609439849853516,19.441680908203125,-83.56356811523438,-11.077921867370605,-0.03809439018368721,-0.026544852182269096,-0.005683796480298042,0.05112450569868088
