漫昆II回电压_A相_21,漫昆II回电压_B相_22,漫昆II回电压_C相_23,漫昆II回电压_3U0_24,漫昆II回线_A相_33,漫昆II回线_B相_34,漫昆II回线_C相_35,漫昆II回线_3I0_36
-49.763648986816406,87.76901245117188,-37.91398239135742,0.2960231304168701,-0.03242828696966171,0.007570262067019939,0.003789772978052497,-0.0037952896673232317
-66.84684753417969,82.59452056884766,-15.974174499511719,-0.015580165199935436,-0.013352823443710804,0.0037851310335099697,0.0208437517285347,0.0
-79.74237823486328,72.59880828857422,6.921795845031738,-0.10906115919351578,-0.015260369516909122,0.0037851310335099697,0.018948864191770554,0.0
-87.1928939819336,57.48054885864258,29.381256103515625,-0.48298510909080505,-0.009537731297314167,-0.005677696317434311,0.0208437517285347,0.0018976448336616158
-87.50463104248047,37.68654251098633,49.41912841796875,-0.2804429829120636,-0.007630184758454561,-0.011355392634868622,0.022738637402653694,-0.007590579334646463
-82.13236236572266,15.30528736114502,66.68204498291016,0.015580165199935436,-0.0038150923792272806,-0.015140524134039879,0.018948864191770554,-0.0037952896673232317
-72.32302856445312,-6.992843151092529,79.38240051269531,0.031160330399870872,0.007630184758454561,-0.015140524134039879,0.018948864191770554,-0.009488224051892757
-57.1829948425293,-29.342926025390625,86.61598205566406,0.49856528639793396,0.0038150923792272806,-0.011355392634868622,0.018948864191770554,-0.007590579334646463
-37.32533264160156,-49.90583419799805,87.30192565917969,0.4362446367740631,0.017167916521430016,-0.017033088952302933,0.022738637402653694,-0.007590579334646463
-15.004950523376465,-67.258056640625,82.21971130371094,0.3739239573478699,0.017167916521430016,-0.015140524134039879,0.015159091912209988,-0.0037952896673232317
7.305041790008545,-80.10078430175781,72.54374694824219,0.0,0.019075462594628334,-0.011355392634868622,0.0056846593506634235,-0.0037952896673232317
29.625425338745117,-87.37417602539062,57.224334716796875,-0.23370248079299927,0.017167916521430016,-0.005677696317434311,-0.003789772978052497,-0.0018976448336616158
49.90912628173828,-87.9456558227539,37.654151916503906,-0.1558016538619995,0.013352823443710804,0.0,-0.0056846593506634235,-0.0037952896673232317
66.88841247558594,-82.59452056884766,15.724740028381348,0.23370248079299927,0.011445277370512486,0.0037851310335099697,-0.007579545956104994,0.0018976448336616158
79.64885711669922,-72.5468521118164,-6.952975273132324,0.45182478427886963,0.009537731297314167,0.009462827816605568,-0.015159091912209988,0.0
86.90193939208984,-57.314300537109375,-29.35007667541504,0.638786792755127,-0.005722638685256243,0.009462827816605568,-0.013264205306768417,0.009488224051892757
87.18250274658203,-37.416385650634766,-49.69974136352539,0.35834380984306335,0.0038150923792272806,0.017033088952302933,-0.018948864191770554,0.0
82.02845001220703,-15.159819602966309,-67.03540802001953,0.5453057885169983,0.011445277370512486,0.015140524134039879,-0.011369318701326847,0.0018976448336616158
72.08403015136719,7.20065450668335,-79.68379974365234,-0.015580165199935436,0.0,0.017033088952302933,-0.011369318701326847,0.009488224051892757
56.82969284057617,29.592300415039062,-87.00052642822266,0.0,-0.007630184758454561,0.017033088952302933,-0.015159091912209988,0.005692934617400169
37.07594299316406,50.175987243652344,-87.6552963256836,-0.17138181626796722,-0.015260369516909122,0.02081822045147419,-0.009474432095885277,0.005692934617400169
14.81790828704834,67.2372817993164,-82.38600158691406,-0.07790082693099976,-0.020983008667826653,0.02081822045147419,-0.011369318701326847,-0.0018976448336616158
-7.471301555633545,79.82024383544922,-72.40863800048828,0.46740496158599854,-0.015260369516909122,0.017033088952302933,0.0018948864890262485,0.0
-29.770902633666992,87.25988006591797,-57.41141128540039,0.5920462608337402,-0.009537731297314167,0.005677696317434311,0.0208437517285347,0.0037952896673232317
-50.18968963623047,87.6858901977539,-37.352752685546875,0.10906115919351578,-0.03242828696966171,0.0037851310335099697,0.007579545956104994,0.0018976448336616158
-67.09623718261719,82.56334686279297,-15.693560600280762,0.21812231838703156,-0.017167916521430016,0.0018925655167549849,0.0208437517285347,-0.0018976448336616158
-79.82550811767578,72.40138244628906,7.316732883453369,-0.18696197867393494,-0.019075462594628334,0.0037851310335099697,0.017053978517651558,0.0
-87.26563262939453,57.30390930175781,29.50597381591797,-0.46740496158599854,-0.007630184758454561,-0.007570262067019939,0.02842329815030098,-0.0018976448336616158
-87.4111099243164,37.37482452392578,49.61659622192383,-0.2804429829120636,-0.007630184758454561,-0.009462827816605568,0.02842329815030098,0.0
-82.01805877685547,14.97278881072998,66.9418716430664,-0.12464132159948349,-0.005722638685256243,-0.017033088952302933,0.022738637402653694,-0.005692934617400169
-72.11520385742188,-7.4500274658203125,79.47593688964844,0.2960231304168701,-0.0019075461896136403,-0.015140524134039879,0.026528410613536835,-0.005692934617400169
-56.923213958740234,-29.841672897338867,86.64716339111328,0.623206615447998,0.005722638685256243,-0.011355392634868622,0.017053978517651558,-0.005692934617400169
-36.753814697265625,-50.446144104003906,87.5825424194336,0.34276363253593445,-0.019075462594628334,-0.005677696317434311,-0.013264205306768417,-0.007590579334646463
-14.599692344665527,-67.517822265625,82.05342102050781,0.3739239573478699,0.019075462594628334,-0.017033088952302933,0.017053978517651558,0.0
7.74147367477417,-80.27742767333984,72.27352905273438,-0.015580165199935436,0.017167916521430016,-0.011355392634868622,0.007579545956104994,-0.005692934617400169
29.989118576049805,-87.27027130126953,56.8709716796875,-0.35834380984306335,0.019075462594628334,-0.009462827816605568,-0.0018948864890262485,0.0
50.28321075439453,-87.789794921875,37.26960754394531,-0.34276363253593445,0.015260369516909122,-0.0037851310335099697,-0.0056846593506634235,-0.0037952896673232317
67.16897583007812,-82.42826843261719,15.194692611694336,0.2804429829120636,0.013352823443710804,0.0018925655167549849,-0.007579545956104994,-0.0018976448336616158
79.82550811767578,-72.42216491699219,-7.420663833618164,0.34276363253593445,0.013352823443710804,0.007570262067019939,-0.018948864191770554,0.0018976448336616158
86.88115692138672,-57.0753173828125,-29.78658676147461,0.66994708776474,0.0038150923792272806,0.01324795838445425,-0.017053978517651558,0.0
87.08898162841797,-37.11506271362305,-50.11546325683594,0.5297256112098694,0.007630184758454561,0.015140524134039879,-0.013264205306768417,0.0037952896673232317
81.86219024658203,-14.858492851257324,-67.13934326171875,0.23370248079299927,0.0,0.024603351950645447,-0.018948864191770554,0.009488224051892757
71.87620544433594,7.408465385437012,-79.47593688964844,-0.062320660799741745,-0.009537731297314167,0.018925655633211136,-0.022738637402653694,0.0037952896673232317
56.49717330932617,29.966360092163086,-86.95895385742188,-0.34276363253593445,-0.011445277370512486,0.02081822045147419,-0.018948864191770554,0.0018976448336616158
36.64990234375,50.51887512207031,-87.6552963256836,0.0,-0.009537731297314167,0.02081822045147419,-0.011369318701326847,0.0018976448336616158
14.391867637634277,67.52821350097656,-82.32363891601562,-0.12464132159948349,-0.013352823443710804,0.022710785269737244,-0.003789772978052497,0.0
-7.814212322235107,80.11117553710938,-72.32549285888672,0.2648628056049347,-0.015260369516909122,0.011355392634868622,0.009474432095885277,0.0037952896673232317
-30.155378341674805,87.3533935546875,-57.13079833984375,0.46740496158599854,-0.019075462594628334,0.007570262067019939,0.007579545956104994,0.0037952896673232317
-50.542991638183594,87.7170639038086,-37.207252502441406,0.2804429829120636,-0.013352823443710804,0.009462827816605568,0.011369318701326847,0.0018976448336616158
-67.36640930175781,82.2931900024414,-15.11154842376709,0.17138181626796722,-0.020983008667826653,0.0037851310335099697,0.015159091912209988,-0.0037952896673232317
-80.00215911865234,72.26630401611328,7.628525733947754,-0.09348098933696747,-0.02289055474102497,0.0018925655167549849,0.0208437517285347,0.0018976448336616158
-87.2760238647461,56.8155517578125,30.02562713623047,-0.23370248079299927,-0.005722638685256243,-0.005677696317434311,0.0208437517285347,-0.0018976448336616158
-87.33837127685547,36.93842315673828,50.084285736083984,-0.24928264319896698,-0.011445277370512486,-0.011355392634868622,0.018948864191770554,-0.007590579334646463
-81.83101654052734,14.609119415283203,67.17051696777344,-0.20254214107990265,-0.009537731297314167,-0.01324795838445425,0.018948864191770554,-0.005692934617400169
-71.92816162109375,-7.855259418487549,79.56947326660156,0.2648628056049347,0.0038150923792272806,-0.01324795838445425,0.0208437517285347,-0.005692934617400169
-56.58030319213867,-30.091045379638672,86.76148986816406,0.3895041346549988,0.005722638685256243,-0.009462827816605568,0.0208437517285347,-0.0018976448336616158
-36.45246887207031,-50.75785827636719,87.3331069946289,0.45182478427886963,0.0019075461896136403,-0.017033088952302933,0.011369318701326847,-0.005692934617400169
-14.204825401306152,-67.9334487915039,81.92870330810547,0.48298510909080505,0.011445277370512486,-0.011355392634868622,0.011369318701326847,-0.0018976448336616158
8.12594985961914,-80.40211486816406,71.9825210571289,0.062320660799741745,0.015260369516909122,-0.015140524134039879,0.015159091912209988,0.0
30.321638107299805,-87.54042053222656,56.746253967285156,-0.3739239573478699,0.007630184758454561,-0.007570262067019939,-0.0018948864890262485,-0.0018976448336616158
50.64690399169922,-87.72745513916016,36.864280700683594,-0.20254214107990265,0.019075462594628334,0.0018925655167549849,-0.0018948864890262485,0.0
67.44953918457031,-82.3763198852539,15.236265182495117,-0.09348098933696747,0.007630184758454561,0.005677696317434311,-0.015159091912209988,-0.0037952896673232317
80.00215911865234,-71.95458984375,-7.836387634277344,0.34276363253593445,0.015260369516909122,0.005677696317434311,-0.017053978517651558,0.0
86.93311309814453,-56.6493034362793,-30.233489990234375,0.48298510909080505,0.011445277370512486,0.011355392634868622,-0.013264205306768417,-0.0018976448336616158
87.08898162841797,-36.844905853271484,-50.385684967041016,0.6543669104576111,0.0,0.01324795838445425,-0.018948864191770554,0.005692934617400169
81.71671295166016,-14.422089576721191,-67.55506134033203,0.0,0.0038150923792272806,0.022710785269737244,-0.015159091912209988,0.005692934617400169
71.61642456054688,7.886430740356445,-79.9436264038086,0.046740494668483734,-0.0019075461896136403,0.02081822045147419,-0.013264205306768417,0.007590579334646463
45.84614944458008,29.955968856811523,-19.601362228393555,97.62531280517578,-0.09728485345840454,-0.10976880043745041,-0.5589914917945862,0.7723414301872253
12.614965438842773,22.370864868164062,-26.92848777770996,13.788446426391602,-0.23081308603286743,-0.19114911556243896,-0.8356449604034424,1.2960914373397827
6.255526542663574,53.449012756347656,-74.85101318359375,-25.333349227905273,-0.15069614350795746,-0.1532978117465973,-1.0478721857070923,1.390973687171936
-21.582605361938477,78.9993896484375,-28.85120964050293,49.2489013671875,-0.1144527718424797,-0.13247957825660706,-1.2127273082733154,1.5010370016098022
-53.795448303222656,67.6217269897461,-14.352852821350098,-0.9036495685577393,-0.164048969745636,-0.16843833029270172,-1.4192700386047363,1.7761955261230469
-54.51244354248047,77.1602554321289,-35.1390266418457,-20.924161911010742,-0.07820939272642136,-0.09652084112167358,-1.4723267555236816,1.6756203174591064
-55.90487289428711,93.42147827148438,-13.905950546264648,41.084896087646484,-0.09728485345840454,-0.11923162639141083,-1.4552727937698364,1.7059826850891113
-79.5449447631836,76.85893249511719,-7.784421920776367,-17.82370948791504,-0.1545112431049347,-0.2062896341085434,-1.445798397064209,1.8483060598373413
-88.8554916381836,52.939876556396484,16.660118103027344,-33.24807357788086,-0.06867166608572006,-0.09273570775985718,-1.2051478624343872,1.4023594856262207
-70.01617431640625,43.81696701049805,24.652400970458984,-2.67978835105896,-0.04005847126245499,-0.04731413722038269,-1.0327131748199463,1.1366891860961914
-60.47701644897461,33.54071044921875,17.54353141784668,-16.03199005126953,-0.02479810081422329,-0.06623978912830353,-0.7162671089172363,0.8501448631286621
-62.1707878112793,7.4915900230407715,37.7476921081543,-28.901206970214844,0.0724867582321167,0.03785131126642227,-0.5703608393669128,0.495285302400589
-41.3779182434082,-20.06416130065918,46.33238220214844,-26.236997604370117,0.041966017335653305,0.022710785269737244,-0.05305682122707367,0.009488224051892757
-14.786734580993652,-38.154117584228516,42.47654724121094,-18.197633743286133,0.12017541378736496,0.14951267838478088,0.12885227799415588,-0.36434781551361084
4.260408401489258,-51.45402526855469,35.30531692504883,-20.31653594970703,0.10109994560480118,0.11355392634868622,0.5116193294525146,-0.705923855304718
18.392494201660156,-63.56941223144531,39.43136978149414,-9.924565315246582,0.15069614350795746,0.16843833029270172,0.6537358164787292,-0.9488223791122437
39.23732376098633,-79.14485168457031,33.69438552856445,-10.142687797546387,0.14306595921516418,0.13247957825660706,0.8849120140075684,-1.1442798376083374
58.60659408569336,-83.56083679199219,19.23760414123535,-9.176717758178711,0.13925087451934814,0.1627606302499771,0.9701818823814392,-1.2638314962387085
66.98193359375,-77.46158599853516,13.105682373046875,4.642889022827148,0.1144527718424797,0.14572754502296448,1.0270284414291382,-1.2885007858276367
73.15432739257812,-71.55974578857422,1.9746865034103394,6.730631351470947,0.12780559062957764,0.1570829302072525,0.9171250462532043,-1.1822327375411987
78.9630355834961,-62.22903060913086,-9.540853500366211,13.430102348327637,0.10682258754968643,0.13058702647686005,0.7863779067993164,-1.0076494216918945
