漫昆II回电压_A相_21,漫昆II回电压_B相_22,漫昆II回电压_C相_23,漫昆II回电压_3U0_24,漫昆II回线_A相_33,漫昆II回线_B相_34,漫昆II回线_C相_35,漫昆II回线_3I0_36
-38.395633697509766,-15.918329238891602,41.15662384033203,-22.669139862060547,0.08011694252490997,0.06245466321706772,0.030318183824419975,-0.15560688078403473
-20.834436416625977,-38.517784118652344,20.921283721923828,-66.24686431884766,0.14688105881214142,0.13815727829933167,0.07390057295560837,-0.33778077363967896
-10.193806648254395,-62.187469482421875,-23.59230613708496,-165.44577026367188,-0.009537731297314167,0.007570262067019939,0.06442613899707794,-0.06641756743192673
4.52018928527832,-83.12443542480469,-14.43599796295166,-160.771728515625,0.03433583304286003,-0.03595874458551407,0.07011079788208008,-0.04174818471074104
30.706113815307617,-87.37417602539062,23.114225387573242,-57.724510192871094,0.005722638685256243,0.011355392634868622,0.07011079788208008,-0.07211050391197205
45.586368560791016,-89.20291137695312,12.856247901916504,-53.20626449584961,0.06485657393932343,0.03217361494898796,0.06632103025913239,-0.14042571187019348
55.26061248779297,-90.78227233886719,-13.001751899719238,-83.8212890625,0.06676411628723145,0.04352900758385658,0.06821591407060623,-0.15750451385974884
76.76009368896484,-71.68443298339844,-2.2137274742126465,4.611728668212891,0.10491503775119781,0.105983667075634,0.04737216234207153,-0.23910324275493622
93.04315948486328,-47.7757682800293,5.9240593910217285,88.99390411376953,0.07630185037851334,0.04352900758385658,0.07200568914413452,-0.17078803479671478
89.72835540771484,-34.849918365478516,1.0185225009918213,96.81514739990234,-0.02289055474102497,0.009462827816605568,0.05684659630060196,-0.03225996345281601
77.19652557373047,-19.503070831298828,-2.369623899459839,95.67779541015625,0.055318839848041534,0.05866952985525131,0.06063636764883995,-0.16699273884296417
71.57485961914062,7.886430740356445,-0.8314469456672668,135.79672241210938,0.03815092518925667,0.08327288180589676,0.06063636764883995,-0.1745833158493042
61.0900993347168,34.94343566894531,0.11432395130395889,165.57041931152344,0.026705646887421608,0.052991833537817,0.06063636764883995,-0.13663043081760406
37.668243408203125,51.97355270385742,-0.8418400287628174,153.2465057373047,-0.011445277370512486,0.02081822045147419,0.05305682122707367,-0.07211050391197205
11.66936206817627,65.85533142089844,-3.2322499752044678,128.36497497558594,-0.013352823443710804,0.03785131126642227,0.06442613899707794,-0.07590579241514206
-12.033056259155273,77.2433853149414,-0.4053303897380829,112.33299255371094,0.019075462594628334,0.028388481587171555,0.06632103025913239,-0.10057517141103745
-29.833250045776367,86.89620971679688,1.3407082557678223,101.38013458251953,0.011445277370512486,0.060562096536159515,0.07011079788208008,-0.12334690988063812
-48.23613739013672,88.95353698730469,-0.7379091382026672,69.5186996459961,0.019075462594628334,0.028388481587171555,0.05684659630060196,-0.09867753088474274
-67.28327941894531,81.76327514648438,-1.8187901973724365,22.295215606689453,-0.017167916521430016,0.018925655633211136,0.058741480112075806,-0.056929342448711395
-79.89824676513672,70.85319519042969,-3.38814640045166,-20.737199783325195,0.009537731297314167,0.011355392634868622,0.06442613899707794,-0.06451992690563202
-87.2760238647461,56.2856330871582,-3.169891357421875,-58.45677947998047,0.011445277370512486,0.0264959167689085,0.06063636764883995,-0.09108695387840271
-86.80841827392578,36.917640686035156,-4.146841526031494,-93.15380859375,0.020983008667826653,0.030281048268079758,0.058741480112075806,-0.10057517141103745
-82.0388412475586,14.733806610107422,-4.6664958000183105,-124.34529876708984,0.019075462594628334,0.017033088952302933,0.05684659630060196,-0.08539401739835739
-70.68121337890625,-8.052680015563965,-4.572957992553711,-143.96072387695312,0.011445277370512486,0.02081822045147419,0.05305682122707367,-0.08159872889518738
-53.629188537597656,-29.71698570251465,-3.7934765815734863,-150.75367736816406,0.020983008667826653,-0.0018925655167549849,0.05305682122707367,-0.07400814443826675
-34.31187438964844,-51.6722297668457,-3.772690534591675,-155.14727783203125,0.013352823443710804,0.0264959167689085,0.05305682122707367,-0.10057517141103745
-12.531835556030273,-69.4296875,-3.8974075317382812,-148.61920166015625,0.043873563408851624,0.018925655633211136,0.05684659630060196,-0.10247281938791275
5.278749942779541,-83.7166976928711,0.7067298889160156,-134.89306640625,0.07439430058002472,-0.009462827816605568,0.0625312551856041,-0.12714220583438873
31.662107467651367,-86.04418182373047,0.5820128321647644,-92.45269775390625,0.019075462594628334,0.024603351950645447,0.04926704987883568,-0.09677988290786743
50.90668487548828,-86.34551239013672,0.8106607794761658,-59.749935150146484,0.026705646887421608,0.015140524134039879,0.05684659630060196,-0.09488224238157272
66.58706665039062,-80.94242095947266,-4.645709991455078,-32.73392868041992,0.030520739033818245,0.028388481587171555,0.05305682122707367,-0.11955162137746811
79.9605941772461,-70.32327270507812,-2.0058658123016357,13.24314022064209,0.043873563408851624,0.022710785269737244,0.054951708763837814,-0.12524455785751343
87.20328521728516,-54.4568977355957,-0.8938054442405701,54.95124435424805,0.011445277370512486,0.0264959167689085,0.051161933690309525,-0.10437046736478806
86.5798110961914,-34.71484375,-1.3926736116409302,88.1837387084961,0.04578110948204994,0.0,0.07011079788208008,-0.0891893059015274
81.08284759521484,-13.455768585205078,-3.2634291648864746,111.30470275878906,0.020983008667826653,0.03217361494898796,0.05684659630060196,-0.09108695387840271
71.02412414550781,8.011117935180664,-1.2679566144943237,134.5814666748047,0.015260369516909122,0.0264959167689085,0.05305682122707367,-0.10057517141103745
56.03995895385742,31.38986587524414,-0.4365096390247345,149.39820861816406,-0.007630184758454561,0.03785131126642227,0.04547727480530739,-0.09677988290786743
36.11994934082031,51.12152862548828,-2.1721551418304443,146.7963104248047,-0.009537731297314167,0.030281048268079758,0.051161933690309525,-0.07780344039201736
13.248830795288086,66.90477752685547,-2.4943408966064453,134.23870849609375,-0.011445277370512486,0.022710785269737244,0.05305682122707367,-0.07400814443826675
-9.819722175598145,79.46696472167969,-1.9954726696014404,116.58638000488281,-0.019075462594628334,0.03595874458551407,0.04926704987883568,-0.07211050391197205
-31.059415817260742,87.06245422363281,-1.0289156436920166,95.11690521240234,-0.005722638685256243,0.022710785269737244,0.04737216234207153,-0.07400814443826675
-50.48064422607422,88.02877807617188,-2.1721551418304443,61.58839416503906,-0.020983008667826653,0.034066177904605865,0.05684659630060196,-0.07021285593509674
-67.53266906738281,83.12443542480469,-3.0763537883758545,22.264055252075195,-0.020983008667826653,0.005677696317434311,0.06063636764883995,-0.05503169819712639
