220kV II母电压_A相_5,220kV II母电压_B相_6,220kV II母电压_C相_7,220kV II母电压_3U0_8,玉竹 II回线_A相_13,玉竹 II回线_B相_14,玉竹 II回线_C相_15,玉竹 II回线_3I0_16
65.81121063232422,-81.24132537841797,15.35145378112793,0.20241397619247437,0.037162620574235916,-0.009296070784330368,0.018592728301882744,0.009291228838264942
77.90596008300781,-70.69602966308594,-7.178513526916504,0.20241397619247437,0.027871964499354362,-0.018592141568660736,0.0,-0.009291228838264942
84.44562530517578,-55.463924407958984,-28.962661743164062,0.31140610575675964,0.027871964499354362,0.018592141568660736,0.0,0.009291228838264942
85.08819580078125,-35.95978546142578,-48.602577209472656,1.012069821357727,0.018581310287117958,-0.009296070784330368,-0.009296364150941372,0.009291228838264942
80.70423126220703,-15.035089492797852,-65.83929443359375,-0.1712733656167984,0.037162620574235916,0.027888212352991104,-0.018592728301882744,0.0
70.2988052368164,7.631603717803955,-78.18675231933594,-0.04671091586351395,0.018581310287117958,-0.009296070784330368,-0.018592728301882744,-0.009291228838264942
55.31250762939453,28.670360565185547,-84.54693603515625,-0.4203982353210449,0.018581310287117958,0.009296070784330368,0.0,-0.009291228838264942
35.859336853027344,48.7966423034668,-85.05451202392578,-0.5449606776237488,0.009290655143558979,0.03718428313732147,-0.02788909338414669,0.0
14.716836929321289,66.06107330322266,-81.08716583251953,-0.20241397619247437,0.0,0.018592141568660736,0.0,0.027873685583472252
-7.534605979919434,78.18246459960938,-70.83214569091797,0.10899213701486588,-0.018581310287117958,0.03718428313732147,0.0,0.009291228838264942
-28.998388290405273,84.37277221679688,-55.428897857666016,0.4203982353210449,0.0,0.04648035392165184,0.009296364150941372,0.0
-49.280677795410156,85.37857055664062,-36.20332717895508,0.3269764184951782,-0.009290655143558979,0.03718428313732147,0.018592728301882744,0.0
-65.92521667480469,80.76435089111328,-15.206433296203613,-0.23355458676815033,-0.018581310287117958,0.03718428313732147,0.018592728301882744,0.0
-78.11324310302734,70.46791076660156,7.313175678253174,-0.3736873269081116,-0.009290655143558979,0.03718428313732147,0.018592728301882744,-0.009291228838264942
-84.66326904296875,55.21506881713867,28.85907554626465,-0.48267945647239685,-0.04645327478647232,0.0,0.02788909338414669,-0.009291228838264942
-85.29547119140625,36.10495376586914,48.830467224121094,-0.7006637454032898,-0.009290655143558979,0.05577642470598221,0.03718545660376549,0.018582457676529884
-80.77677917480469,14.921030044555664,65.65283966064453,-0.015570305287837982,0.0,0.009296070784330368,0.03718545660376549,-0.009291228838264942
-70.43354034423828,-7.559020519256592,77.89671325683594,0.1712733656167984,-0.027871964499354362,0.009296070784330368,0.03718545660376549,0.018582457676529884
-55.291778564453125,-28.97106170654297,84.33976745605469,0.38925763964653015,-0.018581310287117958,0.0,0.03718545660376549,0.0
-35.73497009277344,-49.08697509765625,84.83698272705078,0.3425467312335968,-0.009290655143558979,0.0,0.046481821686029434,0.0
-14.789384841918945,-66.1440200805664,80.94214630126953,0.1712733656167984,0.009290655143558979,-0.009296070784330368,0.03718545660376549,0.009291228838264942
7.669337749481201,-78.7112808227539,70.78034973144531,-0.14013275504112244,0.018581310287117958,-0.027888212352991104,0.018592728301882744,0.0
28.832565307617188,-84.58015441894531,55.304595947265625,-0.5605310201644897,0.037162620574235916,-0.027888212352991104,0.046481821686029434,-0.009291228838264942
49.53977584838867,-85.79332733154297,36.45193099975586,-0.8407964706420898,0.09290654957294464,0.11155284941196442,0.02788909338414669,0.009291228838264942
65.90448760986328,-81.1998519897461,15.227149963378906,0.12456244230270386,0.027871964499354362,-0.018592141568660736,0.018592728301882744,0.027873685583472252
77.8852310180664,-70.62344360351562,-7.530706405639648,-0.0934218317270279,0.027871964499354362,-0.03718428313732147,0.009296364150941372,0.0
84.46635437011719,-55.30839157104492,-29.024812698364258,0.5138200521469116,0.04645327478647232,-0.018592141568660736,-0.009296364150941372,0.0
85.1192855834961,-36.156795501708984,-48.820106506347656,0.5916715860366821,0.018581310287117958,-0.009296070784330368,-0.018592728301882744,0.0
80.49695587158203,-14.910660743713379,-65.90145111083984,-0.31140610575675964,0.027871964499354362,0.0,-0.018592728301882744,0.009291228838264942
70.13298797607422,7.693818092346191,-78.06245422363281,0.0,0.037162620574235916,-0.009296070784330368,-0.009296364150941372,0.009291228838264942
55.38505554199219,28.753311157226562,-84.57801055908203,-0.4359685480594635,0.027871964499354362,0.009296070784330368,-0.03718545660376549,0.0
35.52769088745117,48.962547302246094,-85.06486511230469,-0.731804370880127,0.009290655143558979,0.027888212352991104,-0.02788909338414669,0.018582457676529884
14.685745239257812,66.0818099975586,-81.05609130859375,-0.20241397619247437,0.009290655143558979,0.05577642470598221,-0.018592728301882744,0.0
-7.534605979919434,78.25504302978516,-70.8425064086914,0.031140610575675964,0.018581310287117958,0.027888212352991104,-0.009296364150941372,0.027873685583472252
-29.153846740722656,84.41424560546875,-55.283878326416016,0.2802655100822449,0.0,0.018592141568660736,0.0,-0.009291228838264942
-49.384315490722656,85.25414276123047,-35.83041763305664,0.2646951973438263,-0.009290655143558979,0.05577642470598221,0.009296364150941372,0.0
-65.93557739257812,80.8680419921875,-15.164998054504395,-0.04671091586351395,-0.027871964499354362,0.03718428313732147,0.018592728301882744,0.0
-78.29979705810547,70.36421966552734,7.520347595214844,-0.14013275504112244,0.0,0.04648035392165184,0.02788909338414669,0.009291228838264942
-84.66326904296875,55.16322326660156,29.00409507751465,-0.4359685480594635,-0.037162620574235916,-0.009296070784330368,0.0,0.0
-85.23329162597656,35.8975715637207,48.644012451171875,-0.7940855622291565,-0.018581310287117958,0.04648035392165184,0.02788909338414669,0.0
-80.8389663696289,14.900291442871094,65.84965515136719,0.031140610575675964,-0.027871964499354362,0.009296070784330368,0.03718545660376549,-0.009291228838264942
-70.34026336669922,-7.735294342041016,77.98994445800781,0.1712733656167984,-0.027871964499354362,-0.027888212352991104,0.018592728301882744,-0.018582457676529884
-55.43687438964844,-28.99180030822754,84.31904602050781,0.24912488460540771,-0.018581310287117958,-0.018592141568660736,0.05577818676829338,0.0
-35.63132858276367,-49.24250793457031,84.91984558105469,0.5293903946876526,-0.018581310287117958,-0.009296070784330368,0.02788909338414669,0.0
-14.62356185913086,-66.30992889404297,80.8592758178711,0.06228122115135193,-0.009290655143558979,-0.027888212352991104,0.03718545660376549,0.027873685583472252
7.804069519042969,-78.59722137451172,70.38672637939453,-0.12456244230270386,0.009290655143558979,-0.018592141568660736,0.03718545660376549,0.009291228838264942
28.94656753540039,-84.64236450195312,55.2424430847168,-0.4203982353210449,0.037162620574235916,-0.009296070784330368,0.02788909338414669,0.0
20.59320831298828,-103.72137451171875,30.961872100830078,-74.1302261352539,-0.09290654957294464,0.4369153380393982,1.1248600482940674,0.018582457676529884
-2.7360880374908447,-125.8177719116211,-23.099689483642578,-264.6173400878906,4.403770446777344,0.27888211607933044,0.24170546233654022,-4.961516380310059
19.13188934326172,-66.6935806274414,-6.246239185333252,-91.89594268798828,7.8227314949035645,0.6228367686271667,0.46481820940971375,-8.947453498840332
22.9665584564209,-79.33342742919922,-47.0902214050293,-180.2729949951172,11.975654602050781,1.0504560470581055,0.8180800676345825,-13.853221893310547
12.384943962097168,-37.04853439331055,-70.80107116699219,-165.38778686523438,16.119287490844727,1.3572263717651367,1.1341564655303955,-18.721826553344727
17.535837173461914,-12.878331184387207,-76.50865936279297,-124.6091537475586,19.649736404418945,1.7662534713745117,1.4409364461898804,-22.986499786376953
18.37531852722168,-14.485530853271484,-87.63380432128906,-146.14288330078125,23.01295280456543,2.100912094116211,1.7291237115859985,-26.981727600097656
9.265389442443848,3.432147979736328,-98.71751403808594,-149.22579956054688,25.24271011352539,2.3890902996063232,2.0452001094818115,-29.824844360351562
11.099811553955078,43.08330535888672,-88.42105865478516,-59.509708404541016,26.52482032775879,2.519235134124756,2.27760910987854,-31.441518783569336
7.140775203704834,79.10530853271484,-81.73975372314453,7.878574371337891,26.710634231567383,2.537827253341675,2.435647487640381,-31.822458267211914
3.264650583267212,77.9232406616211,-71.37078857421875,16.9249210357666,25.567882537841797,2.509939193725586,2.5100183486938477,-30.726093292236328
1.7307829856872559,94.28556060791016,-47.00735092163086,85.32527160644531,23.384578704833984,2.3426098823547363,2.5007219314575195,-28.375411987304688
-2.435533046722412,108.82293701171875,-11.518769264221191,164.93624877929688,20.114267349243164,2.063727617263794,2.3984620571136475,-24.761125564575195
-4.290683746337891,98.9308853149414,-5.231095790863037,155.34494018554688,16.00779914855957,1.7104769945144653,2.16605281829834,-20.069053649902344
-6.684760570526123,91.0711669921875,11.052632331848145,166.15072631835938,11.334599494934082,1.3200420141220093,1.8313837051391602,-14.652267456054688
-8.322267532348633,87.0272445678711,55.82252502441406,232.620361328125,6.37338924407959,0.9017188549041748,1.4316400289535522,-8.817376136779785
-8.995925903320312,61.54017639160156,70.96680450439453,214.76121520996094,1.5050861835479736,0.44621139764785767,1.0504891872406006,-3.0939791202545166
-10.519429206848145,35.876834869384766,76.81941986083984,177.40806579589844,-2.9172656536102295,0.027888212352991104,0.6321527361869812,2.164856195449829
-10.457245826721191,4.500157833099365,100.72708129882812,164.78054809570312,-6.717143535614014,-0.3532506823539734,0.23240910470485687,6.726849555969238
-8.2186279296875,2.7166850566864014,97.1637191772461,159.4243621826172,-9.597247123718262,-0.6414288878440857,-0.07437091320753098,10.229642868041992
-6.011102676391602,-26.7728271484375,89.57086181640625,98.76244354248047,-11.418214797973633,-0.799462080001831,-0.34396547079086304,12.524576187133789
-3.523749828338623,-67.70974731445312,91.53899383544922,35.65599822998047,-12.03139877319336,-0.8924227952957153,-0.5391891002655029,13.39795207977295
-0.3420110046863556,-73.951904296875,70.80107116699219,-5.589739799499512,-11.436796188354492,-0.8552384972572327,-0.6228563785552979,12.877643585205078
2.445896863937378,-78.68017578125,50.0009880065918,-45.30958938598633,-9.652990341186523,-0.7436856627464294,-0.6228563785552979,10.96364974975586
5.254532814025879,-99.63597869873047,33.53080749511719,-105.58223724365234,-6.847212791442871,-0.520579993724823,-0.5205963850021362,7.841796875
8.10462474822998,-92.26360321044922,3.6151533126831055,-140.3351593017578,-3.0937881469726562,-0.2045135647058487,-0.3160763680934906,3.614288091659546
11.079084396362305,-77.57069396972656,-20.85187339782715,-152.33987426757812,1.1334599256515503,0.15803320705890656,-0.046481821686029434,-1.2543158531188965
13.017146110534668,-76.07755279541016,-40.01529312133789,-179.5411834716797,5.583683490753174,0.5484681725502014,0.28818729519844055,-6.448112964630127
13.618256568908691,-53.16200256347656,-65.37316131591797,-183.02894592285156,9.968873023986816,0.8924227952957153,0.6228563785552979,-11.586162567138672
13.410977363586426,-24.833820343017578,-79.20189666748047,-158.44342041015625,14.028889656066895,1.227081298828125,0.9854146242141724,-16.46405792236328
12.405672073364258,-8.409280776977539,-87.47842407226562,-145.52008056640625,17.577919006347656,1.6082202196121216,1.3386764526367188,-20.635818481445312
10.540157318115234,18.11469078063965,-95.17486572265625,-116.18561553955078,20.26291847229004,1.840622067451477,1.6082710027694702,-23.87845802307129
8.135716438293457,47.894535064697266,-89.57086181640625,-58.32636260986328,21.879493713378906,2.007951259613037,1.8499764204025269,-25.894655227661133
5.720911502838135,62.74298095703125,-81.0042953491211,-21.53373146057129,22.31615447998047,2.063727617263794,1.99871826171875,-26.563623428344727
2.787907838821411,81.88420867919922,-69.37158203125,26.734214782714844,21.545028686523438,2.054431676864624,2.073089122772217,-25.783159255981445
-0.25909924507141113,97.1059341430664,-47.26631546020508,86.75774383544922,19.55682945251465,1.8685102462768555,2.008014678955078,-23.618303298950195
-2.7775440216064453,98.10136413574219,-24.694915771484375,122.83413696289062,16.54665756225586,1.6268123388290405,1.868569254875183,-20.217714309692383
-5.347808361053467,99.01383972167969,-2.0820796489715576,159.23751831054688,12.62600040435791,1.3200420141220093,1.636160135269165,-15.711467742919922
-7.555334091186523,95.23950958251953,25.430376052856445,197.07334899902344,8.10145092010498,0.9017188549041748,1.2921946048736572,-10.526962280273438
